"id";"montante";"tipo";"data_hora_transacao";"origem_fk";"destino_fk"
1634;66.06;"TED";"2021-01-05 20:06:45";180;92
1635;320.63;"PIX";"2021-10-05 10:28:25";210;108
1636;707.44;"TED";"2021-04-26 23:31:40";683;629
1637;100.13;"TED";"2021-01-31 09:24:30";870;419
1638;120.70;"PIX";"2021-01-25 10:56:56";164;333
1639;828.29;"TED";"2021-11-13 15:53:13";864;864
1640;913.95;"TED";"2021-03-01 23:00:41";620;639
1641;251.39;"PIX";"2021-01-30 14:23:05";484;81
1642;59.44;"PIX";"2021-08-21 07:40:03";890;821
1643;657.97;"TED";"2021-11-27 15:54:56";425;856
1644;557.82;"PIX";"2022-03-04 10:51:02";290;226
1645;363.53;"TED";"2021-04-05 23:30:01";307;351
1646;140.81;"TED";"2021-06-26 05:00:02";787;464
1647;565.32;"PIX";"2021-05-03 02:56:34";713;55
1648;241.51;"TED";"2021-11-01 22:04:18";569;215
1649;482.58;"TED";"2022-03-17 00:45:52";309;308
1650;19.45;"PIX";"2021-10-21 06:30:57";83;390
1651;835.44;"TED";"2021-10-25 19:02:27";876;714
1652;333.86;"DOC";"2022-02-11 19:23:58";81;608
1653;774.07;"PIX";"2021-11-17 03:03:12";491;640
1654;38.43;"DOC";"2021-03-19 12:00:42";649;198
1655;296.46;"DOC";"2021-07-11 01:05:00";470;291
1656;804.65;"TED";"2021-05-09 10:02:38";205;225
1657;604.40;"DOC";"2021-10-26 00:19:35";688;240
1658;125.44;"TED";"2022-05-07 20:43:43";421;127
1659;846.36;"TED";"2021-10-30 10:43:26";313;80
1660;575.55;"DOC";"2021-08-23 06:17:17";188;538
1661;694.76;"PIX";"2021-05-30 23:48:44";762;452
1662;190.11;"DOC";"2021-04-06 15:14:44";536;310
1663;111.91;"PIX";"2021-04-18 21:12:20";104;335
1664;371.10;"PIX";"2021-01-18 17:13:07";687;476
1665;352.83;"DOC";"2021-03-19 11:33:34";188;206
1666;737.33;"PIX";"2022-03-08 17:34:19";24;833
1667;639.44;"DOC";"2021-01-15 06:05:37";429;734
1668;844.82;"TED";"2021-08-07 23:44:38";63;57
1669;886.14;"TED";"2021-10-04 04:37:06";729;484
1670;559.65;"TED";"2022-01-19 17:01:55";47;430
1671;271.45;"TED";"2021-04-08 13:30:10";680;101
1672;293.93;"DOC";"2022-05-26 19:09:24";160;157
1673;685.18;"DOC";"2021-08-12 02:30:54";58;559
1674;918.92;"TED";"2021-06-13 02:25:34";132;111
1675;861.32;"PIX";"2021-09-26 10:34:32";279;801
1676;876.55;"DOC";"2021-05-26 06:34:16";842;495
1677;24.91;"DOC";"2022-05-19 04:25:28";102;80
1678;153.81;"TED";"2022-01-14 02:17:20";383;325
1679;71.44;"PIX";"2021-02-22 09:54:14";345;646
1680;837.79;"PIX";"2022-01-26 04:18:09";248;580
1681;729.11;"DOC";"2021-08-11 17:37:56";417;263
1682;812.78;"PIX";"2021-01-19 12:35:08";380;296
1683;395.29;"PIX";"2022-03-14 13:29:02";712;838
1684;431.80;"TED";"2021-06-19 17:47:21";791;476
1685;882.38;"TED";"2021-10-12 06:52:59";406;197
1686;901.96;"DOC";"2021-01-15 09:35:49";800;561
1687;262.88;"DOC";"2021-05-17 07:45:51";177;782
1688;678.06;"DOC";"2022-04-05 01:35:19";537;795
1689;112.57;"TED";"2021-06-10 02:52:29";621;723
1690;622.62;"PIX";"2022-04-27 12:41:40";754;557
1691;554.12;"DOC";"2021-04-28 05:07:51";632;370
1692;411.12;"DOC";"2021-07-16 10:37:49";538;849
1693;807.67;"TED";"2022-03-19 19:17:28";503;204
1694;898.60;"TED";"2021-09-06 02:49:29";215;731
1695;597.37;"TED";"2021-09-04 16:19:24";144;854
1696;197.64;"PIX";"2021-06-18 19:59:48";778;713
1697;635.96;"DOC";"2021-06-09 02:40:10";690;14
1698;718.28;"DOC";"2021-07-16 20:37:11";472;547
1699;633.57;"TED";"2021-12-11 00:30:20";89;842
1700;815.48;"TED";"2021-04-24 14:16:15";670;391
1701;705.10;"TED";"2021-10-10 11:14:15";120;785
1702;831.64;"TED";"2021-09-12 20:40:08";381;10
1703;631.60;"PIX";"2021-01-20 22:13:21";569;103
1704;587.79;"PIX";"2021-07-28 13:49:52";780;564
1705;779.56;"DOC";"2021-10-24 01:09:51";388;516
1706;165.71;"TED";"2021-05-17 17:15:01";588;221
1707;276.33;"PIX";"2021-03-14 18:58:03";565;825
1708;240.86;"DOC";"2022-03-04 19:01:26";390;36
1709;342.88;"PIX";"2021-10-07 10:13:44";513;795
1710;566.77;"TED";"2021-11-01 11:23:45";63;551
1711;920.54;"DOC";"2022-03-02 22:06:23";27;168
1712;347.48;"TED";"2021-10-03 12:14:43";87;170
1713;623.19;"TED";"2021-02-19 23:41:01";293;821
1714;112.88;"PIX";"2022-04-01 11:40:55";235;273
1715;78.37;"DOC";"2021-10-06 08:11:14";799;308
1716;7.26;"PIX";"2021-03-28 16:04:05";647;458
1717;743.88;"PIX";"2022-05-11 22:57:28";835;751
1718;24.69;"DOC";"2021-03-28 18:24:18";664;260
1719;785.77;"TED";"2021-11-16 05:38:33";695;631
1720;120.59;"TED";"2022-01-16 15:11:37";242;229
1721;413.08;"DOC";"2021-09-08 16:25:43";640;637
1722;108.96;"TED";"2021-04-23 09:36:01";154;747
1723;651.15;"PIX";"2022-04-09 21:49:49";151;774
1724;13.34;"PIX";"2022-05-18 22:35:40";676;480
1725;542.71;"TED";"2022-04-24 11:20:04";515;117
1726;472.33;"PIX";"2022-05-25 03:40:06";843;366
1727;350.01;"PIX";"2021-07-15 11:25:26";241;888
1728;24.11;"DOC";"2021-12-30 03:24:00";195;164
1729;163.65;"TED";"2021-05-25 10:42:31";787;637
1730;508.51;"TED";"2021-09-25 22:26:16";167;555
1731;180.05;"DOC";"2021-12-07 00:10:48";831;742
1732;878.75;"TED";"2022-05-07 18:22:10";855;151
1733;305.94;"PIX";"2022-05-15 15:47:12";660;718
1734;233.53;"TED";"2021-03-20 18:38:51";621;537
1735;875.69;"PIX";"2021-04-29 02:59:17";770;480
1736;541.28;"PIX";"2021-03-31 20:30:47";116;248
1737;640.49;"TED";"2022-03-10 19:13:39";429;814
1738;660.59;"TED";"2021-12-06 23:59:22";219;840
1739;236.65;"TED";"2022-04-02 19:01:37";570;226
1740;485.30;"DOC";"2021-04-24 15:45:28";150;84
1741;633.51;"TED";"2021-09-29 19:10:25";482;247
1742;420.06;"DOC";"2021-10-10 22:21:09";605;521
1743;29.00;"PIX";"2021-09-22 05:55:13";226;218
1744;768.74;"TED";"2021-10-22 01:21:46";629;596
1745;98.03;"TED";"2021-02-16 10:47:02";57;879
1746;202.92;"DOC";"2022-04-27 21:53:18";421;633
1747;545.62;"DOC";"2022-01-10 07:11:17";236;691
1748;89.91;"TED";"2022-05-30 00:03:03";328;72
1749;875.02;"TED";"2021-12-10 10:32:32";643;591
1750;107.17;"TED";"2021-05-16 19:34:47";328;78
1751;717.17;"PIX";"2022-01-09 00:57:26";12;566
1752;151.11;"DOC";"2021-08-31 08:40:08";532;363
1753;912.61;"DOC";"2022-01-03 15:17:04";649;522
1754;677.92;"DOC";"2021-12-24 22:03:09";298;278
1755;405.52;"DOC";"2021-05-06 14:12:46";802;223
1756;436.95;"TED";"2021-02-09 11:02:00";516;535
1757;809.71;"DOC";"2021-10-10 22:12:49";800;547
1758;508.71;"PIX";"2021-08-31 04:47:50";838;825
1759;437.43;"TED";"2021-03-02 23:53:24";325;814
1760;305.17;"DOC";"2022-03-13 23:34:48";260;654
1761;211.84;"PIX";"2021-12-09 00:30:06";44;144
1762;866.18;"DOC";"2022-02-11 23:37:50";305;217
1763;898.54;"DOC";"2022-03-10 19:27:34";194;768
1764;280.59;"PIX";"2021-07-22 07:35:23";670;834
1765;635.60;"DOC";"2022-01-14 03:15:05";347;341
1766;192.78;"PIX";"2021-07-27 05:45:57";731;267
1767;938.46;"DOC";"2021-02-22 00:31:20";376;172
1768;270.01;"PIX";"2021-06-29 03:29:50";620;381
1769;181.75;"PIX";"2021-07-22 19:09:21";266;101
1770;383.03;"TED";"2021-01-15 19:18:42";103;508
1771;776.01;"PIX";"2021-12-08 16:07:23";387;322
1772;352.85;"TED";"2021-08-01 22:25:12";777;217
1773;614.88;"PIX";"2021-10-14 04:48:51";395;662
1774;96.59;"DOC";"2021-01-07 13:14:29";18;239
1775;889.97;"PIX";"2021-02-26 22:15:04";706;211
1776;6.71;"DOC";"2021-01-03 01:41:49";343;494
1777;760.42;"TED";"2021-02-19 11:34:22";183;205
1778;588.69;"TED";"2021-09-29 07:43:01";667;306
1779;295.61;"TED";"2021-09-12 06:34:08";274;79
1780;262.74;"TED";"2021-06-17 21:37:10";166;31
1781;464.67;"PIX";"2021-09-14 09:25:40";814;522
1782;897.82;"TED";"2021-11-01 00:59:09";845;50
1783;387.08;"DOC";"2022-05-17 15:28:22";234;285
1784;546.90;"TED";"2022-05-16 11:22:41";553;831
1785;943.36;"TED";"2022-04-27 01:50:22";633;339
1786;513.21;"TED";"2021-09-14 11:40:12";63;237
1787;596.59;"TED";"2021-04-10 15:11:02";174;849
1788;192.56;"TED";"2021-08-04 09:31:47";336;89
1789;338.09;"TED";"2021-04-23 18:19:41";638;682
1790;180.71;"DOC";"2021-02-11 00:17:43";774;130
1791;879.75;"TED";"2021-09-19 02:36:59";263;59
1792;534.92;"PIX";"2021-09-10 14:46:06";852;74
1793;434.37;"TED";"2021-02-07 03:20:13";301;741
1794;936.60;"DOC";"2021-08-18 10:30:46";239;522
1795;786.91;"PIX";"2021-11-05 23:15:45";457;473
1796;326.78;"TED";"2021-06-29 08:16:15";774;292
1797;455.48;"TED";"2022-04-10 06:56:07";709;310
1798;431.16;"PIX";"2021-06-29 22:14:59";280;356
1799;233.27;"DOC";"2021-10-02 21:24:50";384;285
1800;296.64;"DOC";"2022-01-09 21:23:06";203;37
1801;229.63;"TED";"2021-10-05 23:34:30";687;866
1802;589.91;"DOC";"2021-12-25 01:12:05";701;741
1803;784.72;"TED";"2021-09-14 08:41:09";699;741
1804;744.75;"TED";"2021-05-14 14:17:31";732;814
1805;254.41;"PIX";"2021-07-13 04:35:07";415;836
1806;820.88;"DOC";"2021-04-10 09:59:39";607;274
1807;741.28;"TED";"2021-04-08 17:29:11";96;735
1808;835.51;"PIX";"2021-01-24 16:26:19";445;399
1809;510.83;"TED";"2021-11-19 16:57:26";418;493
1810;719.11;"PIX";"2021-07-01 15:05:07";39;728
1811;951.08;"DOC";"2021-08-24 05:55:29";784;555
1812;37.31;"DOC";"2021-03-27 18:00:11";308;314
1813;908.97;"TED";"2021-10-14 07:20:43";448;741
1814;204.03;"TED";"2022-01-30 06:37:27";849;498
1815;584.80;"PIX";"2021-01-29 13:35:01";745;640
1816;500.44;"PIX";"2022-04-21 05:22:51";226;102
1817;752.03;"PIX";"2021-11-26 04:40:51";426;25
1818;368.57;"PIX";"2021-10-31 07:12:24";802;451
1819;750.73;"DOC";"2021-07-23 11:59:40";130;95
1820;312.07;"DOC";"2022-02-07 07:27:43";718;603
1821;174.93;"TED";"2022-02-13 07:02:47";244;37
1822;84.96;"PIX";"2021-02-28 13:06:18";45;169
1823;544.28;"PIX";"2021-04-11 04:33:06";119;167
1824;124.94;"PIX";"2021-04-14 02:56:36";470;270
1825;656.76;"PIX";"2021-05-22 15:28:19";582;827
1826;590.53;"DOC";"2022-03-24 04:13:45";283;392
1827;719.38;"DOC";"2021-05-29 14:06:18";27;667
1828;34.96;"PIX";"2021-09-23 12:51:41";738;466
1829;669.94;"TED";"2021-02-07 22:33:22";327;122
1830;384.75;"PIX";"2022-03-15 23:51:38";19;303
1831;363.93;"TED";"2022-01-18 15:37:20";309;232
1832;432.34;"TED";"2021-05-03 15:22:02";519;855
1833;712.08;"PIX";"2021-02-25 07:59:13";406;630
1834;229.77;"TED";"2021-07-07 10:45:57";298;521
1835;793.27;"PIX";"2021-03-28 02:24:30";689;37
1836;334.39;"DOC";"2022-03-02 22:43:15";797;885
1837;859.66;"PIX";"2021-02-13 10:49:36";696;636
1838;35.69;"DOC";"2021-04-07 15:02:13";264;702
1839;177.45;"PIX";"2021-05-25 09:28:23";207;456
1840;37.77;"TED";"2022-01-19 16:44:52";37;20
1841;501.61;"PIX";"2022-01-06 13:37:48";793;132
1842;847.22;"TED";"2021-12-20 11:13:33";241;154
1843;185.22;"TED";"2022-03-28 13:38:16";381;56
1844;457.92;"TED";"2021-03-26 21:47:05";892;782
1845;911.98;"TED";"2021-06-29 01:38:40";71;833
1846;325.47;"DOC";"2022-02-21 15:22:57";857;111
1847;636.61;"PIX";"2021-06-04 01:23:04";533;787
1848;367.53;"PIX";"2021-05-19 11:32:57";215;513
1849;213.55;"TED";"2021-07-28 11:08:14";489;162
1850;237.77;"PIX";"2021-07-10 21:29:57";611;346
1851;488.86;"DOC";"2022-01-11 03:16:35";171;360
1852;441.14;"TED";"2022-05-15 11:04:10";716;437
1853;131.12;"PIX";"2021-10-16 01:33:02";609;35
1854;493.79;"TED";"2021-12-13 21:21:17";713;390
1855;735.16;"DOC";"2021-04-17 16:56:44";712;694
1856;707.05;"TED";"2021-05-11 04:24:20";275;463
1857;799.01;"TED";"2021-12-12 03:29:46";280;873
1858;40.51;"TED";"2022-02-13 00:00:45";789;12
1859;609.26;"PIX";"2022-03-25 03:54:11";106;348
1860;572.36;"DOC";"2021-08-16 21:50:59";691;305
1861;860.40;"DOC";"2022-03-02 06:01:47";511;497
1862;415.42;"DOC";"2022-04-05 21:04:22";812;124
1863;668.17;"PIX";"2021-12-01 06:15:22";747;708
1864;333.57;"DOC";"2022-04-14 21:05:01";870;297
1865;887.04;"PIX";"2022-03-13 00:08:44";223;648
1866;632.51;"DOC";"2021-02-12 16:00:49";106;27
1867;554.31;"TED";"2021-11-29 17:50:40";720;563
1868;369.91;"PIX";"2021-09-21 21:01:43";217;719
1869;486.59;"DOC";"2022-04-27 03:10:27";859;112
1870;404.88;"TED";"2022-01-11 03:43:28";755;492
1871;811.74;"DOC";"2022-02-03 12:42:14";588;404
1872;236.47;"DOC";"2021-08-18 20:27:51";289;237
1873;128.90;"TED";"2021-02-14 11:27:15";52;536
1874;313.21;"PIX";"2022-05-19 23:14:14";529;258
1875;18.00;"DOC";"2021-06-08 23:00:49";695;554
1876;89.26;"TED";"2021-09-28 23:50:39";270;305
1877;95.58;"PIX";"2021-07-14 00:07:44";612;476
1878;565.94;"DOC";"2022-01-27 10:12:20";119;122
1879;242.64;"TED";"2021-01-01 14:16:57";778;195
1880;697.76;"TED";"2021-12-07 22:30:44";822;502
1881;665.10;"TED";"2021-12-13 15:52:24";214;501
1882;808.30;"TED";"2021-04-25 19:47:53";555;153
1883;322.53;"PIX";"2021-01-11 17:28:11";237;65
1884;136.33;"DOC";"2021-09-10 23:21:55";41;373
1885;760.23;"DOC";"2021-07-31 01:50:37";471;303
1886;822.08;"DOC";"2022-01-13 16:24:54";242;614
1887;874.38;"DOC";"2021-03-30 22:08:49";468;564
1888;38.37;"TED";"2022-05-08 21:15:15";884;335
1889;479.43;"DOC";"2021-04-09 10:32:58";82;236
1890;144.45;"DOC";"2021-04-29 02:28:28";391;447
1891;916.23;"PIX";"2021-03-12 06:39:49";300;184
1892;799.23;"DOC";"2021-06-19 13:24:00";332;845
1893;590.37;"DOC";"2021-07-16 07:26:20";637;12
1894;485.49;"DOC";"2022-03-13 14:52:01";808;690
1895;140.76;"TED";"2021-08-25 05:10:24";197;234
1896;878.58;"TED";"2021-06-20 05:44:44";299;366
1897;587.33;"TED";"2022-02-07 02:34:28";776;762
1898;338.69;"PIX";"2021-01-06 04:57:40";312;256
1899;179.14;"DOC";"2022-05-30 05:18:16";195;816
1900;181.32;"DOC";"2021-05-24 10:44:54";830;27
1901;695.14;"DOC";"2021-01-01 06:19:48";580;101
1902;793.03;"PIX";"2021-07-18 02:43:29";175;771
1903;175.69;"DOC";"2022-02-05 09:32:34";345;876
1904;809.37;"PIX";"2021-01-31 11:07:41";157;754
1905;593.48;"DOC";"2021-10-22 17:01:09";449;695
1906;752.32;"PIX";"2021-12-02 00:27:27";396;9
1907;116.79;"TED";"2021-06-15 16:08:10";348;703
1908;67.96;"PIX";"2021-12-06 11:04:50";74;82
1909;58.98;"PIX";"2021-01-16 13:17:56";815;145
1910;933.89;"PIX";"2022-01-18 17:35:19";794;259
1911;225.99;"PIX";"2021-03-10 20:03:16";252;131
1912;189.89;"DOC";"2021-08-13 08:12:35";7;346
1913;215.15;"DOC";"2022-05-14 12:08:08";324;292
1914;928.32;"DOC";"2021-04-29 21:32:35";173;399
1915;458.09;"PIX";"2021-09-18 02:17:15";471;245
1916;224.62;"PIX";"2022-05-15 15:25:58";703;335
1917;496.42;"PIX";"2021-10-23 07:32:00";821;154
1918;193.56;"DOC";"2021-12-14 11:10:41";373;11
1919;936.20;"DOC";"2022-04-02 15:25:51";704;412
1920;358.51;"TED";"2021-09-03 22:31:00";205;293
1921;666.33;"PIX";"2021-12-27 04:10:55";93;294
1922;607.28;"PIX";"2021-07-12 11:58:59";777;394
1923;710.82;"DOC";"2021-11-14 07:39:20";568;169
1924;645.26;"PIX";"2021-06-15 21:33:22";83;649
1925;549.89;"TED";"2022-02-23 03:44:35";782;393
1926;179.35;"DOC";"2021-06-02 19:52:53";229;9
1927;371.63;"TED";"2021-10-26 16:04:46";171;625
1928;742.90;"TED";"2021-07-21 04:45:06";367;500
1929;366.45;"TED";"2021-10-24 10:40:47";176;201
1930;833.57;"DOC";"2022-04-30 09:14:35";278;853
1931;113.37;"TED";"2022-05-27 13:00:05";757;658
1932;299.13;"DOC";"2022-04-03 08:46:19";138;853
1933;561.13;"DOC";"2022-04-16 03:46:36";130;256
1934;466.52;"PIX";"2021-12-22 22:56:40";455;828
1935;485.97;"TED";"2022-03-16 01:40:29";887;330
1936;647.49;"PIX";"2021-05-14 12:55:49";53;278
1937;513.00;"DOC";"2021-04-10 18:18:50";177;665
1938;331.83;"PIX";"2021-07-05 09:56:41";472;327
1939;804.74;"PIX";"2021-07-30 01:59:30";321;399
1940;887.85;"PIX";"2021-09-13 23:19:18";704;591
1941;652.64;"PIX";"2022-02-15 03:10:16";33;779
1942;108.84;"DOC";"2022-02-01 22:36:12";68;659
1943;686.68;"PIX";"2021-01-19 09:07:44";614;683
1944;801.10;"DOC";"2022-05-14 11:04:07";101;377
1945;934.93;"TED";"2022-05-02 10:42:57";587;295
1946;255.54;"TED";"2022-02-26 16:57:29";237;148
1947;699.30;"TED";"2021-09-14 21:50:33";464;389
1948;734.25;"TED";"2021-03-06 03:38:21";67;663
1949;588.67;"PIX";"2021-02-06 18:33:11";706;552
1950;717.43;"TED";"2021-07-10 03:17:12";561;719
1951;782.84;"PIX";"2021-08-01 17:03:38";716;749
1952;630.55;"DOC";"2022-01-06 07:21:59";671;459
1953;458.44;"DOC";"2021-03-23 16:21:59";654;674
1954;607.56;"TED";"2021-12-03 16:25:25";533;600
1955;250.97;"DOC";"2021-08-01 15:55:31";569;590
1956;152.87;"TED";"2021-10-12 18:30:43";490;155
1957;52.02;"DOC";"2021-05-31 12:11:39";154;686
1958;345.10;"DOC";"2022-04-26 16:03:01";815;197
1959;712.46;"PIX";"2021-12-09 00:46:42";773;28
1960;380.65;"DOC";"2021-12-19 00:36:10";656;793
1961;412.83;"PIX";"2021-04-15 10:45:28";792;835
1962;600.47;"PIX";"2021-11-19 13:19:54";555;465
1963;117.28;"TED";"2022-04-10 12:45:10";880;368
1964;424.01;"TED";"2021-09-05 13:13:23";301;614
1965;904.05;"DOC";"2021-03-15 22:54:11";296;644
1966;931.28;"PIX";"2021-01-26 10:25:45";213;876
1967;791.32;"PIX";"2021-06-23 19:18:14";677;886
1968;625.94;"TED";"2021-10-13 00:45:42";559;96
1969;530.01;"DOC";"2021-03-23 16:36:02";329;808
1970;480.15;"TED";"2021-03-24 23:55:21";706;221
1971;755.74;"PIX";"2021-02-25 13:58:58";885;122
1972;357.31;"PIX";"2021-06-27 23:00:59";289;338
1973;417.38;"DOC";"2021-07-10 13:02:59";359;741
1974;4.88;"PIX";"2021-05-19 22:23:21";687;769
1975;105.37;"DOC";"2021-10-10 12:17:15";368;441
1976;190.83;"PIX";"2021-12-09 09:56:18";812;727
1977;912.06;"DOC";"2021-02-23 13:08:13";159;86
1978;145.18;"PIX";"2022-03-23 07:52:06";124;91
1979;167.98;"PIX";"2021-01-30 15:14:02";534;218
1980;666.79;"DOC";"2021-01-30 22:06:31";877;322
1981;818.62;"DOC";"2021-11-21 22:38:31";234;330
1982;102.82;"DOC";"2021-01-31 07:26:52";888;409
1983;623.81;"TED";"2022-02-17 13:23:23";235;562
1984;322.34;"TED";"2021-06-30 13:07:04";825;47
1985;538.08;"TED";"2022-04-20 18:11:51";220;135
1986;680.69;"PIX";"2021-04-14 10:28:03";648;862
1987;932.37;"PIX";"2021-01-14 06:14:29";853;658
1988;162.21;"DOC";"2022-04-04 13:13:58";131;810
1989;251.11;"PIX";"2021-06-13 01:15:10";413;24
1990;431.74;"TED";"2021-12-04 15:50:03";622;294
1991;237.64;"PIX";"2021-08-10 10:06:23";48;276
1992;843.59;"PIX";"2022-05-04 09:32:59";859;850
1993;344.68;"TED";"2021-05-18 23:34:41";767;671
1994;522.16;"PIX";"2021-08-09 07:47:40";608;746
1995;482.32;"PIX";"2021-03-06 01:20:50";878;580
1996;479.73;"DOC";"2021-06-14 23:06:03";721;764
1997;481.76;"PIX";"2021-02-11 23:13:17";199;9
1998;737.24;"TED";"2022-01-28 21:45:58";625;832
1999;100.47;"DOC";"2021-09-25 06:27:04";15;727
2000;895.95;"PIX";"2021-04-24 11:55:44";7;733
2001;716.80;"DOC";"2021-10-19 11:38:56";328;705
2002;904.44;"TED";"2021-01-17 13:48:47";763;602
2003;733.80;"PIX";"2021-10-17 05:58:35";808;223
2004;409.65;"PIX";"2022-03-01 15:30:33";217;180
2005;601.65;"TED";"2022-02-11 09:34:50";189;595
2006;140.13;"PIX";"2021-04-12 10:43:47";367;365
2007;228.56;"DOC";"2021-09-06 03:41:54";658;232
2008;440.32;"TED";"2022-03-04 18:17:14";76;744
2009;92.17;"DOC";"2021-10-21 19:31:59";80;6
2010;485.93;"TED";"2021-01-21 19:45:05";680;870
2011;263.12;"TED";"2022-01-05 11:15:11";105;106
2012;135.84;"DOC";"2021-12-07 01:43:19";276;44
2013;437.25;"PIX";"2022-05-27 17:15:50";340;103
2014;301.51;"TED";"2021-09-24 14:28:16";330;842
2015;266.01;"PIX";"2021-03-26 02:30:53";360;630
2016;83.66;"DOC";"2021-04-24 20:44:54";105;512
2017;773.60;"DOC";"2021-12-06 09:43:32";692;810
2018;907.33;"TED";"2022-04-02 18:09:48";771;376
2019;836.83;"DOC";"2021-09-03 19:26:29";363;732
2020;492.96;"PIX";"2021-04-14 06:18:36";598;674
2021;397.53;"PIX";"2022-02-05 10:48:38";731;791
2022;411.29;"DOC";"2022-04-22 23:28:18";241;843
2023;925.39;"DOC";"2021-05-01 03:18:02";571;15
2024;400.35;"PIX";"2021-01-11 09:31:37";467;783
2025;535.17;"PIX";"2021-05-10 17:57:12";78;145
2026;16.35;"PIX";"2022-05-30 14:40:00";289;801
2027;682.13;"PIX";"2021-04-24 22:48:26";164;3
2028;113.13;"TED";"2021-07-10 18:23:10";213;759
2029;664.66;"TED";"2021-10-02 16:32:29";837;389
2030;464.91;"DOC";"2021-10-22 16:45:12";379;140
2031;237.45;"TED";"2021-03-27 22:15:01";781;69
2032;878.98;"PIX";"2021-07-07 07:11:18";360;42
2033;764.79;"PIX";"2021-09-27 05:40:41";803;85
2034;392.77;"PIX";"2021-10-04 02:19:02";580;385
2035;56.68;"TED";"2021-09-01 14:53:50";610;451
2036;147.02;"DOC";"2021-01-19 15:18:51";179;38
2037;107.87;"DOC";"2021-09-15 22:09:09";877;892
2038;368.58;"TED";"2022-02-21 15:32:37";782;32
2039;572.19;"PIX";"2021-04-15 17:17:34";418;336
2040;407.24;"PIX";"2021-08-14 09:24:59";337;644
2041;134.28;"PIX";"2022-05-28 00:24:10";220;322
2042;267.24;"TED";"2021-07-30 08:27:32";75;34
2043;716.23;"PIX";"2022-03-03 15:36:55";218;744
2044;621.40;"PIX";"2021-05-17 07:38:06";26;872
2045;504.42;"DOC";"2021-05-20 14:01:43";346;4
2046;332.16;"PIX";"2021-01-10 13:00:13";191;502
2047;132.73;"TED";"2021-11-29 16:31:32";401;568
2048;334.44;"TED";"2021-09-17 06:41:01";470;208
2049;152.17;"TED";"2021-12-20 04:10:51";274;427
2050;613.98;"DOC";"2022-03-28 13:54:06";657;728
2051;150.92;"DOC";"2021-02-12 07:18:38";220;753
2052;603.71;"TED";"2022-01-18 07:10:44";660;518
2053;461.81;"TED";"2021-11-06 07:51:28";430;397
2054;654.26;"TED";"2021-08-17 11:13:01";50;388
2055;719.07;"TED";"2021-09-13 20:49:36";251;307
2056;366.69;"TED";"2021-09-28 18:35:45";401;64
2057;78.48;"DOC";"2022-01-14 15:47:56";192;598
2058;84.55;"TED";"2021-07-21 03:58:59";526;714
2059;24.17;"TED";"2021-02-06 22:13:55";803;537
2060;545.21;"PIX";"2021-01-22 21:50:43";328;482
2061;837.07;"PIX";"2021-12-21 01:01:51";673;477
2062;653.15;"TED";"2021-11-28 14:24:19";796;168
2063;605.48;"TED";"2022-05-30 10:01:12";710;617
2064;54.93;"TED";"2021-07-29 20:21:03";709;509
2065;61.16;"DOC";"2021-02-27 01:31:49";746;263
2066;879.67;"PIX";"2021-11-06 10:57:56";424;584
2067;904.44;"PIX";"2021-02-28 01:18:50";705;66
2068;124.68;"DOC";"2021-08-05 09:36:10";330;768
2069;862.49;"DOC";"2022-03-19 13:40:14";393;635
2070;118.15;"PIX";"2021-04-24 09:58:59";143;162
2071;581.80;"DOC";"2021-11-28 20:22:17";895;331
2072;194.84;"PIX";"2021-08-15 07:54:23";240;862
2073;621.60;"DOC";"2022-04-29 15:52:14";234;678
2074;603.13;"DOC";"2022-05-16 08:51:25";180;446
2075;775.25;"PIX";"2021-05-21 12:10:11";95;203
2076;219.24;"PIX";"2022-01-24 01:20:14";479;385
2077;517.72;"PIX";"2022-05-28 08:57:17";726;236
2078;385.85;"TED";"2021-11-07 09:51:14";548;327
2079;387.84;"DOC";"2021-05-20 04:57:49";763;86
2080;34.08;"DOC";"2021-02-17 22:45:04";818;558
2081;10.08;"PIX";"2021-09-12 17:37:23";713;586
2082;141.90;"DOC";"2022-01-02 01:43:20";894;298
2083;74.41;"DOC";"2022-05-07 13:20:43";827;53
2084;702.26;"PIX";"2021-06-08 02:27:05";338;889
2085;819.46;"TED";"2021-11-27 14:34:12";442;624
2086;450.95;"PIX";"2022-02-14 01:47:14";111;493
2087;32.17;"PIX";"2022-02-11 20:42:37";616;139
2088;440.88;"TED";"2021-04-27 09:26:02";670;552
2089;212.02;"PIX";"2021-12-16 10:31:04";126;557
2090;97.98;"DOC";"2021-10-11 21:40:30";319;80
2091;706.54;"PIX";"2021-05-06 04:10:01";340;441
2092;554.52;"PIX";"2021-01-02 02:22:17";622;643
2093;875.79;"PIX";"2022-05-20 17:32:58";45;245
2094;939.00;"TED";"2021-12-09 07:18:54";858;534
2095;872.25;"DOC";"2022-03-20 03:10:25";56;819
2096;238.55;"DOC";"2021-08-13 03:58:27";151;736
2097;945.70;"PIX";"2021-09-24 02:00:46";472;505
2098;757.46;"DOC";"2021-10-25 16:02:49";462;747
2099;454.64;"PIX";"2022-04-07 06:17:59";839;34
2100;837.46;"PIX";"2021-08-07 05:36:22";341;698
2101;133.84;"TED";"2021-08-02 03:01:22";35;318
2102;521.49;"DOC";"2021-05-04 09:07:48";245;843
2103;336.24;"TED";"2022-01-02 10:24:38";437;655
